Year	Geographic Region	Sustainable Development Goal (SDG) regions	Sub-region	destination	Total	Other South	Other North	Afghanistan	Albania	Algeria	American Samoa	Andorra	Angola	Anguilla	Antigua and Barbuda	Argentina	Armenia	Aruba	Australia	Austria	Azerbaijan	Bahamas	Bahrain	Bangladesh	Barbados	Belarus	Belgium	Belize	Benin	Bermuda	Bhutan	Bolivia (Plurinational State of)	Bonaire, Sint Eustatius and Saba	Bosnia and Herzegovina	Botswana	Brazil	British Virgin Islands	Brunei Darussalam	Bulgaria	Burkina Faso	Burundi	Cabo Verde	Cambodia	Cameroon	Canada	Cayman Islands	Central African Republic	Chad	Channel Islands	Chile	China	China, Hong Kong SAR	China, Macao SAR	Colombia	Comoros	Congo	Cook Islands	Costa Rica	Côte d'Ivoire	Croatia	Cuba	Curaçao	Cyprus	Czechia	Dem. People's Republic of Korea	Democratic Republic of the Congo	Denmark	Djibouti	Dominica	Dominican Republic	Ecuador	Egypt	El Salvador	Equatorial Guinea	Eritrea	Estonia	Eswatini	Ethiopia	Falkland Islands (Malvinas)	Faroe Islands	Fiji	Finland	France	French Guiana	French Polynesia	Gabon	Gambia	Georgia	Germany	Ghana	Gibraltar	Greece	Greenland	Grenada	Guadeloupe	Guam	Guatemala	Guinea	Guinea-Bissau	Guyana	Haiti	Holy See	Honduras	Hungary	Iceland	India	Indonesia	Iran (Islamic Republic of)	Iraq	Ireland	Isle of Man	Israel	Italy	Jamaica	Japan	Jordan	Kazakhstan	Kenya	Kiribati	Kuwait	Kyrgyzstan	Lao People's Democratic Republic	Latvia	Lebanon	Lesotho	Liberia	Libya	Liechtenstein	Lithuania	Luxembourg	Madagascar	Malawi	Malaysia	Maldives	Mali	Malta	Marshall Islands	Martinique	Mauritania	Mauritius	Mayotte	Mexico	Micronesia (Fed. States of)	Monaco	Mongolia	Montenegro	Montserrat	Morocco	Mozambique	Myanmar	Namibia	Nauru	Nepal	Netherlands	New Caledonia	New Zealand	Nicaragua	Niger	Nigeria	Niue	North Macedonia	Northern Mariana Islands	Norway	Oman	Pakistan	Palau	Panama	Papua New Guinea	Paraguay	Peru	Philippines	Poland	Portugal	Puerto Rico	Qatar	Republic of Korea	Republic of Moldova	Réunion	Romania	Russian Federation	Rwanda	Saint Helena	Saint Kitts and Nevis	Saint Lucia	Saint Pierre and Miquelon	Saint Vincent and the Grenadines	Samoa	San Marino	Sao Tome and Principe	Saudi Arabia	Senegal	Serbia	Seychelles	Sierra Leone	Singapore	Sint Maarten (Dutch part)	Slovakia	Slovenia	Solomon Islands	Somalia	South Africa	South Sudan	Spain	Sri Lanka	State of Palestine	Sudan	Suriname	Sweden	Switzerland	Syrian Arab Republic	Tajikistan	Thailand	Timor-Leste	Togo	Tokelau	Tonga	Trinidad and Tobago	Tunisia	Turkey	Turkmenistan	Turks and Caicos Islands	Tuvalu	Uganda	Ukraine	United Arab Emirates	United Kingdom	United Republic of Tanzania	United States of America	United States Virgin Islands	Uruguay	Uzbekistan	Vanuatu	Venezuela (Bolivarian Republic of)	Viet Nam	Wallis and Futuna Islands	Western Sahara	Yemen	Zambia	Zimbabwe
2000	Africa	SUB-SAHARAN AFRICA	Eastern Africa	Mauritius	15543	736	295	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	313	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34	0	0	0	0	0	8024	25	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	993	0	0	0	0	0	124	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3278	0	0	0	6	0	0	106	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	563	0	49	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	58	0	0	0	0	0	0	0	307	0	3	42	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	458	0	41	0	0	0	0	0	0	0	0	0	0	0
2000	Africa	SUB-SAHARAN AFRICA	Eastern Africa	Mayotte	45474	262	260	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36203	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5080	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	Africa	SUB-SAHARAN AFRICA	Eastern Africa	Mozambique	195702	3430	10290	0	0	0	0	0	22937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	985	4001	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1441	0	0	0	0	0	0	0	0	0	0	0	14539	0	0	0	0	0	0	4601	0	0	0	0	0	0	36755	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3143	0	0	0	0	0	828	0	0	0	0	0	0	0	2669	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9939	0	0	0	0	0	0	0	11835	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4355	0	0	0	0	0	0	0	0	0	0	3118	57131
2000	Africa	SUB-SAHARAN AFRICA	Eastern Africa	Réunion	100678	7505	4307	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	66309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11431	0	0	0	0	0	0	0	0	3455	6162	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	Africa	SUB-SAHARAN AFRICA	Eastern Africa	Rwanda	347076	7106	2218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	56107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	163420	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	79241	0	0	0	36766	0	0	0	0	0	0	0	0	0	0	0	0
2000	Africa	SUB-SAHARAN AFRICA	Eastern Africa	Seychelles	6574	291	188	0	0	0	0	0	0	0	0	0	0	0	51	0	0	0	0	17	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	103	0	0	0	0	0	0	0	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154	0	0	0	0	0	57	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2026	226	0	0	0	0	0	37	0	0	0	0	331	0	0	0	0	0	0	0	0	0	0	0	0	525	0	0	1	0	0	0	0	0	509	0	0	0	0	0	0	0	0	0	0	0	0	39	0	0	0	0	0	40	0	0	0	0	0	11	0	0	0	0	0	398	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	366	0	10	467	0	0	0	0	0	0	0	469	0	0	0	0	0	0	0	0	0	0	6	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	Africa	SUB-SAHARAN AFRICA	Eastern Africa	Somalia	20097	13033	6509	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	Africa	SUB-SAHARAN AFRICA	Eastern Africa	South Sudan	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	Africa	SUB-SAHARAN AFRICA	Eastern Africa	Uganda	584280	2474	43	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	14278	0	0	0	243	0	0	0	0	0	374	0	0	0	0	0	0	0	58	0	17	0	0	0	136	84966	160	0	0	0	0	1	0	0	39	0	0	291	0	0	0	0	228	0	0	0	0	0	214	0	0	37	0	0	0	0	0	0	0	0	0	0	0	9	0	3591	0	0	0	0	0	0	370	0	187	0	0	37371	0	0	0	0	0	0	0	0	1	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	27	0	0	0	0	196	0	0	0	0	4	0	0	0	8	0	594	0	0	0	0	0	0	0	0	0	0	160	0	0	0	279	70387	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1384	0	0	55	0	0	341554	0	26	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	1096	22351	878	0	0	0	0	0	0	0	0	0	7	3
2000	Africa	SUB-SAHARAN AFRICA	Eastern Africa	United Republic of Tanzania	949600	5459	2328	0	0	0	0	0	1018	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	0	0	0	0	0	628609	0	0	0	247	0	0	0	0	0	0	0	0	0	487	23123	0	0	0	0	0	0	0	0	0	112286	0	0	0	0	0	0	0	0	0	0	74	0	0	0	0	0	0	0	0	0	0	0	810	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6642	0	0	0	0	0	0	482	0	0	0	0	30272	0	0	0	0	0	0	113	0	0	0	0	0	0	7098	0	0	0	0	0	0	0	161	0	0	0	0	0	0	0	0	46739	0	526	0	0	0	0	0	0	0	0	0	0	0	0	0	545	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	49366	0	0	0	0	0	0	0	0	0	0	0	305	0	0	0	0	0	0	3655	582	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	12286	0	0	912	0	1082	0	0	0	0	0	0	0	0	0	13584	693
2000	Africa	SUB-SAHARAN AFRICA	Eastern Africa	Zambia	343703	4209	1517	0	0	0	0	0	238248	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	111	0	0	0	0	0	1796	0	0	18	157	0	0	0	0	0	166	0	0	0	0	4330	0	0	0	0	0	0	0	0	0	58237	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	55	0	0	0	0	0	157	166	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3468	0	0	0	0	0	0	0	0	129	0	0	249	0	0	0	0	0	0	0	0	0	0	0	0	0	6937	0	0	194	0	0	0	0	0	0	0	0	0	0	0	0	0	545	0	101	0	0	0	0	0	0	0	138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5662	0	0	0	0	0	0	0	0	0	166	0	0	0	0	0	0	0	0	0	1535	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	370	0	0	1036	4322	462	0	0	0	0	0	0	0	0	0	0	9056
2000	Africa	SUB-SAHARAN AFRICA	Eastern Africa	Zimbabwe	410109	38322	9840	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4012	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	17024	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23747	0	0	0	0	0	0	0	0	0	0	0	26337	0
2000	Africa	SUB-SAHARAN AFRICA	Middle Africa	Angola	46108	3909	3714	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4724	0	0	0	0	0	16	0	0	0	0	0	0	0	543	0	0	7	0	0	0	0	0	0	17735	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	128	0	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7014	0	0	0	0	0	0	0	183	0	0	0	0	0	0	0	4121	0	0	0	0	0	0	0	0	0	0	0	3226	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	158	0
2000	Africa	SUB-SAHARAN AFRICA	Middle Africa	Cameroon	227242	33273	11090	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	82221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10163	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	90495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	Africa	SUB-SAHARAN AFRICA	Middle Africa	Central African Republic	123529	26705	8902	0	0	0	0	0	0	0	0	0	0	0	16	32	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	281	0	0	15183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	26065	3	0	0	0	0	58	0	0	0	0	0	0	0	0	0	0	14506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	457	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	50	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	207	0	0	0	0	0	0	0	0	111	0	0	0	0	0	0	0	0	66	0	0	80	0	0	0	0	29587	0	18	220	0	0	0	0	13	0	0	0	0	10	0	0	0	0	0	0	0	0	831	0	0	0	0	0	0	0	0	0	0	0
2000	Africa	SUB-SAHARAN AFRICA	Middle Africa	Chad	104825	5849	287	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36353	0	0	9463	0	0	0	0	0	0	0	0	839	0	0	0	0	0	0	0	0	0	301	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1039	0	0	343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3066	17386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	28613	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	Africa	SUB-SAHARAN AFRICA	Middle Africa	Congo	305880	4867	1622	0	0	0	0	0	31100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7549	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5614	0	0	16245	5249	0	0	459	0	0	0	0	0	0	0	0	0	266	0	0	0	0	183780	0	0	0	0	0	0	0	786	0	0	0	0	0	0	0	0	5127	0	0	1572	0	0	288	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	580	0	0	0	0	0	0	0	0	0	0	16851	0	0	0	1564	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	716	0	0	0	0	0	0	1280	12480	0	0	0	0	0	0	0	0	0	6591	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1211	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	0	0	0	0	0	0
2000	Africa	SUB-SAHARAN AFRICA	Middle Africa	Democratic Republic of the Congo	744387	84662	42332	0	0	0	0	0	325733	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36692	0	0	0	0	0	0	0	0	0	0	0	0	0	0	9470	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	85936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118742	0	0	0	16643	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	24177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	Africa	SUB-SAHARAN AFRICA	Middle Africa	Equatorial Guinea	4517	602	265	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1903	0	0	107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	150	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	623	0	0	0	0	0	0	0	0	0	0	0	0	0	534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	Africa	SUB-SAHARAN AFRICA	Middle Africa	Gabon	214431	4551	1074	0	0	57	0	0	572	0	0	0	0	0	0	0	0	0	0	0	0	0	258	0	26999	0	0	0	0	0	0	0	0	0	0	3616	87	0	0	26199	151	0	0	2339	0	0	179	0	0	0	0	8440	0	0	1755	0	0	0	0	0	83	4607	0	0	0	0	0	0	0	44984	0	0	0	0	0	0	0	0	8312	0	0	0	0	0	46	3291	0	0	0	0	0	0	0	2574	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	16	0	0	0	0	0	0	0	0	1293	0	0	0	0	0	0	0	0	0	0	28529	0	0	0	0	0	0	0	0	0	0	0	0	369	0	0	0	0	0	0	0	0	0	0	12367	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	108	0	0	0	0	0	0	0	3366	0	15776	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	15	0	0	0	11905	0	0	0	116	0	0	0	0	0	0	0	0	0	283	0	0	0	0	0	0	0	0	0	0	0
2000	Africa	SUB-SAHARAN AFRICA	Middle Africa	Sao Tome and Principe	4365	67	21	0	0	0	0	0	654	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	268	0	0	0	0	0	0	0	0	0	0	0	436	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2000	Africa	SUB-SAHARAN AFRICA	Southern Africa	Botswana	74934	19900	6634	0	0	0	0	0	1320	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	0	0	0	0	0	1348	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1261	104	0	0	0	0	0	0	0	0	0	259	0	0	0	0	0	0	0	0	0	0	0	341	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3032	0	0	0	190	0	0	165	0	0	0	0	254	0	0	0	0	0	0	1212	0	0	0	0	0	238	1709	0	0	0	0	0	0	0	700	0	0	0	0	0	0	0	0	441	0	687	0	0	193	0	0	0	0	285	0	0	0	118	0	223	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	95	0	0	0	0	0	0	0	13860	0	0	613	0	0	0	133	0	0	0	0	0	0	0	0	0	0	0	0	0	0	570	0	0	993	1104	55	0	0	0	0	0	0	0	0	0	4773	11763
2000	Africa	SUB-SAHARAN AFRICA	Southern Africa	Eswatini	34084	6650	701	0	0	0	0	0	166	0	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	83	0	0	0	0	0	255	0	0	0	12	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	193	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	131	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13127	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	112	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	116	12272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	0	0	146	0	0	0	0	0	0	0	0	0	0	0
2000	Africa	SUB-SAHARAN AFRICA	Southern Africa	Lesotho	6167	963	1505	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	114	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	36	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	130	0	0	0	81	85	0	0	0	0	0	0	0	0	0	66	66
